"소재지(시군구)별(1)",소재지(시군구)별(2),2016,2016,2016,2016,2016
"소재지(시군구)별(1)",소재지(시군구)별(2),합계,도시지역,도시지역,비도시지역,비도시지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),비율 (%)
"경기도",안양시,58500269,58500269,100.0,0,0.0
"경기도",남양주시,458051703,309214105,67.5,148837598,32.5
"경기도",화성시,693918353,272229802,39.2,421688551,60.8
"경기도",평택시,458081968,280405160,61.2,177676808,38.8
"경기도",의정부시,81539185,81539185,100.0,0,0.0
"경기도",시흥시,135795688,135795688,100.0,0,0.0
"경기도",파주시,672834018,258231493,38.4,414602525,61.6
"경기도",광명시,38517879,38517879,100.0,0,0.0
"경기도",김포시,276596966,127050973,45.9,149545993,54.1
"경기도",군포시,36412063,36412063,100.0,0,0.0
"경기도",광주시,431024613,235852585,54.7,195172028,45.3
"경기도",이천시,461380578,142185209,30.8,319195369,69.2
"경기도",양주시,310335183,127222817,41.0,183112366,59.0
"경기도",오산시,42727552,42727552,100.0,0,0.0
"경기도",구리시,33310589,33310589,100.0,0,0.0
"경기도",안성시,553392068,56901905,10.3,496490163,89.7
"경기도",포천시,826565850,81541889,9.9,745023961,90.1
"경기도",의왕시,53989366,53989366,100.0,0,0.0
"경기도",하남시,93028156,93028156,100.0,0,0.0
"경기도",여주시,608368019,148684648,24.4,459683371,75.6
"경기도",양평군,877691672,42217247,4.8,835474425,95.2
"경기도",동두천시,95673724,95673724,100.0,0,0.0
"경기도",과천시,35867547,35867547,100.0,0,0.0
"경기도",가평군,843708790,145080233,17.2,698628557,82.8
"경기도",연천군,676321573,143089425,21.2,533232148,78.8
"강원도",소계,16827122799,4063979562,24.2,12763143237,75.8
"강원도",춘천시,1116409986,110425744,9.9,1005984242,90.1
"강원도",원주시,868283081,188994034,21.8,679289047,78.2
"강원도",강릉시,1040343604,137043302,13.2,903300302,86.8
"강원도",동해시,180207886,180207886,100.0,0,0.0
"강원도",태백시,303475689,303475689,100.0,0,0.0
"강원도",속초시,105718137,105718137,100.0,0,0.0
"강원도",삼척시,1186997759,394819206,33.3,792178553,66.7
"강원도",홍천군,1820144861,107391352,5.9,1712753509,94.1
"강원도",횡성군,997747190,72422977,7.3,925324213,92.7
"강원도",영월군,1127615088,312220033,27.7,815395055,72.3
"강원도",평창군,1463831419,161256672,11.0,1302574747,89.0
"강원도",정선군,1219735834,433084435,35.5,786651399,64.5
"강원도",철원군,889457459,486700241,54.7,402757218,45.3
"강원도",화천군,908933859,291727964,32.1,617205895,67.9
"강원도",양구군,661839242,173743627,26.3,488095615,73.7
"강원도",인제군,1645196110,315194988,19.2,1330001122,80.8
"강원도",고성군,661099081,257130583,38.9,403968498,61.1
"강원도",양양군,630086514,32422692,5.1,597663822,94.9
"충청북도",소계,7407292772,1400284199,18.9,6007008573,81.1
"충청북도",청주시,940329655,329772404,35.1,610557251,64.9
"충청북도",충주시,983549990,145743171,14.8,837806819,85.2
